Hostname,URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Web Browser,User Profile,Browser Profile,URL Length,Typed Count
INBANL-PC0EAQF5,https://techbeacon.com/highlights-gartner-magic-quadrant-siem-2016,Highlights from the Gartner Magic Quadrant for SIEM 2016,10/6/2017 0:03,1,,Link,Chrome,dharanidharanss,Default,66,0
INBANL-PC0EAQF5,https://techbeacon.com/latest-gartner-magic-quadrant-siem-takeaways,Gartner Magic Quadrant for SIEM 2015-16: Top takeaways,10/6/2017 0:04,1,http://techbeacon.com/latest-gartner-magic-quadrant-siem-takeaways,Link,Chrome,dharanidharanss,Default,67,0
INBANL-PC0EAQF5,https://technet.microsoft.com/en-us/library/2006.09.wmidata.aspx,System Management: Gathering WMI Data without Writing a Single Line of Code,10/9/2017 12:59,1,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&cad=rja&uact=8&ved=0ahUKEwjGzfO3guPWAhVLQ48KHQtpCUgQFgg3MAM&url=https%3A%2F%2Ftechnet.microsoft.com%2Fen-us%2Flibrary%2F2006.09.wmidata.aspx&usg=AOvVaw2aMGiNn-Kv4QW28fAG_xrK,Link,Chrome,dharanidharanss,Default,64,0
INBANL-PC0EAQF5,https://technet.microsoft.com/en-us/library/cc700825.aspx,Responding to IT Security Incidents,10/2/2017 12:11,1,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&cad=rja&uact=8&ved=0ahUKEwiKi_PEqtHWAhVJhbwKHcSXD_MQFghLMAM&url=https%3A%2F%2Ftechnet.microsoft.com%2Fen-us%2Flibrary%2Fcc700825.aspx&usg=AOvVaw2ZItb9pVwizJFKyXiwCkCv,Link,Chrome,dharanidharanss,Default,57,0
INBANL-PC0EAQF5,https://technet.microsoft.com/en-us/library/ee156576.aspx?f=255&MSPPError=-2147217396,Microsoft Windows 2000 Scripting Guide - Converting WMI Dates to a Standard Date-Time Format,10/9/2017 14:22,1,,Link,Chrome,dharanidharanss,Default,85,0
INBANL-PC0EAQF5,https://thepresentationdesigner.co.uk/5-classic-presentation-fonts/,5 Classic Presentation Fonts | The Presentation Designer,10/7/2017 17:33,1,http://thepresentationdesigner.co.uk/5-classic-presentation-fonts/,Link,Chrome,dharanidharanss,Default,67,0
INBANL-PC0EAQF5,https://tzworks.net/prototype_page.php?proto_id=11,Windows LNK Parsing Utility,10/10/2017 10:39,1,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&cad=rja&uact=8&ved=0ahUKEwih6emBpeXWAhUKNpQKHW9vACgQFgg-MAM&url=https%3A%2F%2Ftzworks.net%2Fprototype_page.php%3Fproto_id%3D11&usg=AOvVaw1CsBZuRD2SgdnxBqG6dnOx,Link,Chrome,dharanidharanss,Default,50,0
INBANL-PC0EAQF5,https://udger.com/prices,Prices :: udger.com,10/2/2017 21:46,1,https://udger.com/resources/ip-list/tor_exit_node,Link,Chrome,dharanidharanss,Default,24,0
INBANL-PC0EAQF5,https://udger.com/resources/ip-list/tor_exit_node,List of tor exit nodes IP address :: udger.com,10/2/2017 21:46,1,,Link,Chrome,dharanidharanss,Default,49,0
INBANL-PC0EAQF5,https://urldefense.proofpoint.com/v2/url?u=https-3A__app2.clarizen.com_Clarizen_ObjectDetails_Index_8.8230183745.23734337_&d=DwMGaQ&c=k6LEwkJiSX1kJxtgPu1uYQ&r=T0Zkt_eIoYXFpHyYoKOF8cnCRr6syUzKx1LGR3qVg0U&m=MzIZdvhohgY8qf59dBa3C_RWbrna90s3CL9fnfQ3PB8&s=xEUlNVNVFU8p9R5x8zuwjhFCuMrg0KUUFRKnGe5j1cI&e=,,10/3/2017 13:09,3,,,Internet Explorer 10/11 / Edge,dharanidharanss,,297,
INBANL-PC0EAQF5,https://urldefense.proofpoint.com/v2/url?u=https-3A__drive.google.com_drive_folders_0B7dCBKJB-2D7qJMEx4T2Z3RWNGaFU-3Fusp-3Dsharing-5Feip-26ts-3D59dc2b9b&d=DwMFaQ&c=k6LEwkJiSX1kJxtgPu1uYQ&r=T0Zkt_eIoYXFpHyYoKOF8cnCRr6syUzKx1LGR3qVg0U&m=hBe8U44iGW5fpcOpK975KVLyQhkMk_MihgbcV8moidM&s=J2kWLGLgd40xazaNdfUwqDCH5yIpnl32pupiKJsX01g&e=,,10/10/2017 9:26,5,,,Internet Explorer 10/11 / Edge,dharanidharanss,,327,
INBANL-PC0EAQF5,https://visage.co/,Visage.co - Visual Content Creation Made Simple,10/5/2017 9:25,1,http://visage.co/,Link,Chrome,dharanidharanss,Default,18,0
INBANL-PC0EAQF5,https://visage.co/11-design-tips-beautiful-presentations/,11 Design Tips for Beautiful Presentations,10/5/2017 9:24,1,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiAs8TyytjWAhXINo8KHRJQDW8QFgglMAA&url=https%3A%2F%2Fvisage.co%2F11-design-tips-beautiful-presentations%2F&usg=AOvVaw1SxAtf0A_hxWRiB8iLQWf1,Link,Chrome,dharanidharanss,Default,57,0
INBANL-PC0EAQF5,https://visage.co/product/,Everything you need for effective reporting - Visage,10/5/2017 9:29,1,https://visage.co/,Link,Chrome,dharanidharanss,Default,26,0
INBANL-PC0EAQF5,https://www.blackhat.com/docs/eu-15/materials/eu-15-Esparza-peepdf.pdf,eu-15-Esparza-peepdf.pdf,10/4/2017 16:06,1,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0ahUKEwiUt6bw4tbWAhWLs48KHT7aB2MQFggrMAE&url=https%3A%2F%2Fwww.blackhat.com%2Fdocs%2Feu-15%2Fmaterials%2Feu-15-Esparza-peepdf.pdf&usg=AOvVaw0digOHM2T7mjMKj8pfNm_q,Link,Chrome,dharanidharanss,Default,70,0
INBANL-PC0EAQF5,https://www.blackhat.com/docs/webcast/02202014-point-of-sale-malware-tactics-and-strategies-for-protecting-customer-payment-information-sponsor.pdf,A New Generation of Endpoint and Server Security,10/5/2017 9:09,1,,Link,Chrome,dharanidharanss,Default,147,0
INBANL-PC0EAQF5,https://www.carbonblack.com/,Endpoint Security Products & Next-Gen Antivirus | Carbon Black Inc.,10/4/2017 12:55,1,http://www.carbonblack.com/,Link,Chrome,dharanidharanss,Default,28,0
INBANL-PC0EAQF5,https://www.carbonblack.com/,Endpoint Security Products & Next-Gen Antivirus | Carbon Black Inc.,10/6/2017 13:32,1,,Reload,Chrome,dharanidharanss,Default,28,0
INBANL-PC0EAQF5,https://www.clarizen.com/login-pages/v6-generic_NEW.php?lang=en-us&%3fReturnUrl%3d%2fClarizen%2fObjectDetails%2fIndex%2f8.8230183745.23734337%2f,,10/3/2017 13:09,1,,,Internet Explorer 10/11 / Edge,dharanidharanss,,144,
INBANL-PC0EAQF5,https://www.controlware.de/karriere/jobs/stellenangebote/job/createApplication/incident-handler-mw-cyber-investigations-und-incident-response-0122002.html?tx_jobfair_pi1%5Buser%5D=&cHash=90810d1aa237444088baf85c280b98c9,Stellenangebote,10/2/2017 13:07,1,https://www.controlware.de/karriere/jobs/stellenangebote/job/newApplication/incident-handler-mw-cyber-investigations-und-incident-response-0122002.html,Form Submit,Chrome,dharanidharanss,Default,219,0
INBANL-PC0EAQF5,https://www.controlware.de/karriere/jobs/stellenangebote/job/newApplication/incident-handler-mw-cyber-investigations-und-incident-response-0122002.html,Stellenangebote,10/2/2017 13:06,1,https://www.controlware.de/karriere/jobs/stellenangebote/job/show/incident-handler-mw-cyber-investigations-und-incident-response-0122002.html,Link,Chrome,dharanidharanss,Default,151,0
INBANL-PC0EAQF5,https://www.controlware.de/karriere/jobs/stellenangebote/job/show/incident-handler-mw-cyber-investigations-und-incident-response-0122002.html,Stellenangebote,10/2/2017 13:06,2,,Link,Chrome,dharanidharanss,Default,141,0
INBANL-PC0EAQF5,https://www.controlware.de/karriere/jobs/stellenangebote/job/show/incident-handler-mw-cyber-investigations-und-incident-response-0122002.html,Stellenangebote,10/2/2017 13:07,2,https://www.controlware.de/karriere/jobs/stellenangebote/job/createApplication/incident-handler-mw-cyber-investigations-und-incident-response-0122002.html?tx_jobfair_pi1%5Buser%5D=&cHash=90810d1aa237444088baf85c280b98c9,Form Submit,Chrome,dharanidharanss,Default,141,0
INBANL-PC0EAQF5,https://www.csoonline.com/article/2130879/network-security/nortel-executives-knew-of-data-breach--chose-to-do-nothing.html,"Nortel executives knew of data breach, chose to do nothing | CSO Online",10/5/2017 8:47,1,http://www.csoonline.com/article/2130879/network-security/nortel-executives-knew-of-data-breach--chose-to-do-nothing.html,Link,Chrome,dharanidharanss,Default,122,0
INBANL-PC0EAQF5,https://www.cybereason.com/,Cybereason: Endpoint Detection and Response & Next-Gen AV,10/6/2017 13:32,1,,Reload,Chrome,dharanidharanss,Default,27,0
INBANL-PC0EAQF5,https://www.cybereason.com/,Cybereason: Endpoint Detection and Response & Next-Gen AV,10/4/2017 12:56,1,,Link,Chrome,dharanidharanss,Default,27,0
INBANL-PC0EAQF5,https://www.cybereason.com/attack-attribution-its-complicated/,Attack Attribution It's Complicated,10/6/2017 13:31,1,,Reload,Chrome,dharanidharanss,Default,62,0
INBANL-PC0EAQF5,https://www.cybereason.com/attack-attribution-its-complicated/,Attack Attribution It's Complicated,10/4/2017 14:41,1,,Link,Chrome,dharanidharanss,Default,62,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog,Cybereason Blog,10/4/2017 15:14,1,,Link,Chrome,dharanidharanss,Default,31,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog-ciso-tips-balancing-the-hero-with-the-storyteller/,CISO Tips: Balancing the hero with the storyteller | Cybereason,10/4/2017 15:30,2,,Link,Chrome,dharanidharanss,Default,82,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog-ciso-tips-balancing-the-hero-with-the-storyteller/,CISO Tips: Balancing the hero with the storyteller | Cybereason,10/4/2017 15:25,2,,Link,Chrome,dharanidharanss,Default,82,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog-ciso-tips-learning-and-using-the-language-of-business/,CISO Tips: Learning and using the language of business,10/4/2017 15:29,1,,Link,Chrome,dharanidharanss,Default,86,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog-cybereason-protects-against-malware-utilizing-the-exploit-cve-2017-8759/,Cybereason protects against malware utilizing the exploit CVE-2017-8759,10/4/2017 15:15,1,,Link,Chrome,dharanidharanss,Default,104,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog-edr-protection-without-compromising-privacy/,EDR Protection Without Compromising Privacy,10/4/2017 15:48,1,,Link,Chrome,dharanidharanss,Default,76,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog-eight-steps-to-take-when-conducting-your-first-hunt/,Eight steps to take when conducting your first hunt,10/4/2017 15:21,1,,Link,Chrome,dharanidharanss,Default,84,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog-siofra-free-tool-exposes-dll-hijacking-vulnerabilities-in-windows/,"Siofra, a free tool, exposes a huge number of DLL hijacking vulnerabilities in Windows programs",10/4/2017 14:40,1,,Link,Chrome,dharanidharanss,Default,98,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog/,Cybereason Blog,10/4/2017 15:14,1,https://www.cybereason.com/blog,Link,Chrome,dharanidharanss,Default,32,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog/page/2/,Cybereason Blog - Page 2,10/4/2017 15:21,1,,Link,Chrome,dharanidharanss,Default,39,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog/page/3/,Cybereason Blog - Page 3,10/4/2017 15:47,1,,Link,Chrome,dharanidharanss,Default,39,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog/page/4/,Cybereason Blog - Page 4,10/4/2017 15:50,1,,Link,Chrome,dharanidharanss,Default,39,0
INBANL-PC0EAQF5,https://www.cybereason.com/blog/page/5/,Cybereason Blog - Page 5,10/4/2017 15:51,1,,Link,Chrome,dharanidharanss,Default,39,0
INBANL-PC0EAQF5,https://www.cybereason.com/how-to-avoid-getting-hacked-at-black-hat-and-def-con/,Avoid getting hacked at Black Hat,10/4/2017 15:50,1,,Link,Chrome,dharanidharanss,Default,80,0
INBANL-PC0EAQF5,https://www.cybereason.com/notpetya-intrusion-vectors-and-propagation/,NotPetya intrusion vectors and propagation,10/4/2017 15:51,1,,Link,Chrome,dharanidharanss,Default,70,0
INBANL-PC0EAQF5,https://www.cybereason.com/tag/is-edr-cloud-safe/,Is EDR Cloud Safe | Cybereason,10/4/2017 15:49,1,,Link,Chrome,dharanidharanss,Default,49,0
INBANL-PC0EAQF5,https://www.darkreading.com/mobile/gemalto-nsa-gchq-may-have-been-behind-breaches-it-suffered-in-2010-and-2011/d/d-id/1319217,"Gemalto: NSA, GCHQ May Have Been Behind Breaches It ...",10/5/2017 8:47,1,http://www.darkreading.com/mobile/gemalto-nsa-gchq-may-have-been-behind-breaches-it-suffered-in-2010-and-2011/d/d-id/1319217,Link,Chrome,dharanidharanss,Default,125,0
INBANL-PC0EAQF5,https://www.emc.com/collateral/white-paper/h1304-intelligence-driven-threat-detection-response-wp.pdf,h1304-intelligence-driven-threat-detection-response-wp.pdf,10/5/2017 9:08,1,,Link,Chrome,dharanidharanss,Default,101,0
INBANL-PC0EAQF5,https://www.eosworldwide.com/vto,The Vision/Traction Organizer - Entrepreneurial Operating System,10/6/2017 13:44,1,,Link,Chrome,dharanidharanss,Default,32,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/carbon-black-cb-response-edr.html,Carbon Black Cb Response: EDR Product Analysis,10/4/2017 13:10,2,,Link,Chrome,dharanidharanss,Default,74,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/carbon-black-cb-response-edr.html,Carbon Black Cb Response: EDR Product Analysis,10/4/2017 14:48,2,,Link,Chrome,dharanidharanss,Default,74,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/carbon-black-cb-response-edr.html,Carbon Black Cb Response: EDR Product Analysis,10/6/2017 13:32,2,,Reload,Chrome,dharanidharanss,Default,74,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/countertack-endpoint-threat-edr.html,CounterTack Endpoint Threat: EDR Product Analysis,10/4/2017 14:46,1,,Link,Chrome,dharanidharanss,Default,77,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/cybereason-total-enterprise-protection-edr.html,Cybereason Total Enterprise Protection: EDR Product Analysis,10/4/2017 14:46,1,,Link,Chrome,dharanidharanss,Default,88,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/fireeye-endpoint-security-edr.html,FireEye Endpoint Security: EDR Product Analysis,10/4/2017 13:04,1,,Link,Chrome,dharanidharanss,Default,75,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/symantec-endpoint-protection-edr.html,Symantec Endpoint Protection: EDR Product Analysis,10/4/2017 13:04,2,,Link,Chrome,dharanidharanss,Default,78,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/symantec-endpoint-protection-edr.html,Symantec Endpoint Protection: EDR Product Analysis,10/4/2017 14:48,2,,Link,Chrome,dharanidharanss,Default,78,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/tanium-edr-product-overview-and-insight.html,Tanium: EDR Product Overview and Insight,10/4/2017 13:05,1,,Link,Chrome,dharanidharanss,Default,85,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/top-endpoint-detection-response-solutions.html,Top 10 Endpoint Detection and Response (EDR) Solutions,10/4/2017 13:03,1,,Link,Chrome,dharanidharanss,Default,87,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/top-endpoint-detection-response-solutions.html#carbonblack,,10/9/2017 10:33,1,,Reload,Chrome,dharanidharanss,Default,99,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/top-endpoint-detection-response-solutions.html#carbonblack,,10/4/2017 13:10,1,,Link,Chrome,dharanidharanss,Default,99,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/top-endpoint-detection-response-solutions.html#cisco,Top 10 Endpoint Detection and Response (EDR) Solutions,10/4/2017 13:10,1,,Link,Chrome,dharanidharanss,Default,93,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/top-endpoint-detection-response-solutions.html#crowdstrike,Top 10 Endpoint Detection and Response (EDR) Solutions,10/4/2017 13:10,1,,Link,Chrome,dharanidharanss,Default,99,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/top-endpoint-detection-response-solutions.html#fireeye,Top 10 Endpoint Detection and Response (EDR) Solutions,10/4/2017 13:04,1,,Link,Chrome,dharanidharanss,Default,95,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/top-endpoint-detection-response-solutions.html#symantec,Top 10 Endpoint Detection and Response (EDR) Solutions,10/4/2017 13:04,1,,Link,Chrome,dharanidharanss,Default,96,0
INBANL-PC0EAQF5,https://www.esecurityplanet.com/products/top-endpoint-detection-response-solutions.html#tanium,Top 10 Endpoint Detection and Response (EDR) Solutions,10/4/2017 13:04,1,,Link,Chrome,dharanidharanss,Default,94,0
INBANL-PC0EAQF5,https://www.experts-exchange.com/questions/25909000/Export-registry-key-value-to-text-or-csv.html,Export registry key value to text or csv,10/6/2017 15:49,2,,Link,Chrome,dharanidharanss,Default,97,0
INBANL-PC0EAQF5,https://www.experts-exchange.com/questions/25909000/Export-registry-key-value-to-text-or-csv.html,Export registry key value to text or csv,10/6/2017 15:49,2,,Link,Chrome,dharanidharanss,Default,97,0
INBANL-PC0EAQF5,https://www.facebook.com/connect/ping?client_id=1437737463153499&domain=www.prnewswire.com&origin=1&redirect_uri=http%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2FZ2duorNoYeF.js%3Fversion%3D42%23cb%3Df2016eb4665fbb8%26domain%3Dwww.prnewswire.com%26origin%3Dhttp%253A%252F%252Fwww.prnewswire.com%252Ffe2c9f352ec57%26relation%3Dparent&response_type=token%2Csigned_request%2Ccode&sdk=joey,,10/8/2017 11:17,1,,,Internet Explorer 10/11 / Edge,dharanidharanss,,399,
INBANL-PC0EAQF5,https://www.facebook.com/plugins/like.php?app_id=&channel=http%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2FZ2duorNoYeF.js%3Fversion%3D42%23cb%3Df244d9752aa525c%26domain%3Dblogs.gartner.com%26origin%3Dhttp%253A%252F%252Fblogs.gartner.com%252Ff32d1cd483ff11%26relation%3Dparent.parent&container_width=87&font=arial&href=http%3A%2F%2Fblogs.gartner.com%2Favivah-litan%2F2017%2F03%2F15%2Fmorphing-edr-market-grows-to-1-5-billion-in-2020%2F&layout=button_count&locale=en_US&sdk=joey&send=false&show_faces=true&width=450,,10/8/2017 11:17,1,,,Internet Explorer 10/11 / Edge,dharanidharanss,,528,
INBANL-PC0EAQF5,https://www.facebook.com/plugins/like.php?app_id=&channel=http%3A%2F%2Fstaticxx.facebook.com%2Fconnect%2Fxd_arbiter%2Fr%2FZ2duorNoYeF.js%3Fversion%3D42%23cb%3Df35105e5c47af9%26domain%3Dblogs.gartner.com%26origin%3Dhttp%253A%252F%252Fblogs.gartner.com%252Ff180e21180c24bc%26relation%3Dparent.parent&container_width=87&font=arial&href=http%3A%2F%2Fblogs.gartner.com%2Favivah-litan%2F2017%2F03%2F15%2Fmorphing-edr-market-grows-to-1-5-billion-in-2020%2F&layout=button_count&locale=en_US&sdk=joey&send=false&show_faces=true&width=450,,10/9/2017 10:36,1,,,Internet Explorer 10/11 / Edge,dharanidharanss,,528,
INBANL-PC0EAQF5,https://www.facebook.com/tr/,,10/8/2017 11:17,12,,,Internet Explorer 10/11 / Edge,dharanidharanss,,28,
INBANL-PC0EAQF5,https://www.file.net/process/mshta.exe.html,mshta.exe Windows process - What is it?,10/4/2017 15:20,1,,Link,Chrome,dharanidharanss,Default,43,0
INBANL-PC0EAQF5,https://www.firecompass.com/blog/top-5-emerging-endpoint-detection-response-edr-vendors-at-rsac-2017/,Top 6 Emerging Endpoint Detection & Response (EDR) Vendors at RSAC 2017 - FireCompass,10/4/2017 12:55,2,,Link,Chrome,dharanidharanss,Default,101,0
INBANL-PC0EAQF5,https://www.firecompass.com/blog/top-5-emerging-endpoint-detection-response-edr-vendors-at-rsac-2017/,Top 6 Emerging Endpoint Detection & Response (EDR) Vendors at RSAC 2017 - FireCompass,10/4/2017 12:55,2,,Link,Chrome,dharanidharanss,Default,101,0
INBANL-PC0EAQF5,https://www.fireeye.com/blog/threat-research/2017/09/zero-day-used-to-distribute-finspy.html,FireEye Uncovers CVE-2017-8759: Zero-Day Used in the Wild to Distribute FINSPY « Threat Research Blog | FireEye Inc,10/4/2017 15:18,1,,Link,Chrome,dharanidharanss,Default,92,0
INBANL-PC0EAQF5,https://www.gartner.com/doc/2596321/endpoint-threat-detection-response-tools,Endpoint Threat Detection and Response Tools and Practices,10/5/2017 9:08,1,https://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=9&cad=rja&uact=8&ved=0ahUKEwigg4aQx9jWAhXBsY8KHXyJCIAQFghQMAg&url=https%3A%2F%2Fwww.gartner.com%2Fdoc%2F2596321%2Fendpoint-threat-detection-response-tools&usg=AOvVaw1ELpkGIWFZFm-tq9EJdWIr,Link,Chrome,dharanidharanss,Default,76,0
INBANL-PC0EAQF5,https://www.gartner.com/document/3559631?ref=TypeAheadSearch&qid=31961b0a22481118e465453b430a53f7,Login Page,10/4/2017 13:02,2,,Link,Chrome,dharanidharanss,Default,97,0
INBANL-PC0EAQF5,https://www.gartner.com/document/3559631?ref=TypeAheadSearch&qid=31961b0a22481118e465453b430a53f7,Login Page,10/4/2017 12:57,2,,Link,Chrome,dharanidharanss,Default,97,0
INBANL-PC0EAQF5,https://www.gartner.com/document/3568117?ref=solrAll&refval=178860607&qid=66a04e40c21e1982750b3786472813ac,Login Page,10/4/2017 13:02,2,,Link,Chrome,dharanidharanss,Default,106,0
INBANL-PC0EAQF5,https://www.gartner.com/document/3568117?ref=solrAll&refval=178860607&qid=66a04e40c21e1982750b3786472813ac,Login Page,10/4/2017 12:58,2,,Link,Chrome,dharanidharanss,Default,106,0
INBANL-PC0EAQF5,https://www.gartner.com/login/linkedin/login.do?code=AQSh-KRuIm7ri3EEYScmUKGEu_N2ddJPM6ayC9I-kVIyr56-iypcI8TXAXbHaTXmxzU3jL_jR0FN--002xlZUPLRZuuOS1--d-1x65x0lKSP-7N0kh2AIqFKJihwIkQttn9SHzcnO6LPt6_TUHH2iEdbOJUuPQ&state=eyJjc3JmX3Rva2VuIjoiTGlua2VkSW5WYWxpZGF0aW9uIiwiZGVzdFVybCI6Imh0dHAlM0ElMkYl%0D%0AMkZ3d3cuZ2FydG5lci5jb20lMkZkb2N1bWVudCUyRjM1NTk2MzElM0ZyZWYlM0RUeXBlQWhlYWRT%0D%0AZWFyY2glMjZxaWQlM0QzMTk2MWIwYTIyNDgxMTE4ZTQ2NTQ1M2I0MzBhNTNmNyJ9,Login Page,10/4/2017 13:02,1,https://www.linkedin.com/oauth/v2/authorization-submit?app_id=3932493&auth_type=AC&flow=%7B%22authorizationType%22%3A%22OAUTH2_AUTHORIZATION_CODE%22%2C%22externalBindingKey%22%3Anull%2C%22codeChallenge%22%3Anull%2C%22codeChallengeMethod%22%3Anull%2C%22redirectUri%22%3A%22https%3A%2F%2Fwww.gartner.com%2Flogin%2Flinkedin%2Flogin.do%22%2C%22currentSubStage%22%3A0%2C%22currentStage%22%3A%22AUTHORIZE%22%2C%22authFlowName%22%3A%22default%22%2C%22flowHint%22%3Anull%2C%22appId%22%3A3932493%2C%22scope%22%3Anull%2C%22creationTime%22%3A1507102352825%2C%22state%22%3A%22eyJjc3JmX3Rva2VuIjoiTGlua2VkSW5WYWxpZGF0aW9uIiwiZGVzdFVybCI6Imh0dHAlM0ElMkYl%5Cr%5CnMkZ3d3cuZ2FydG5lci5jb20lMkZkb2N1bWVudCUyRjM1NTk2MzElM0ZyZWYlM0RUeXBlQWhlYWRT%5Cr%5CnZWFyY2glMjZxaWQlM0QzMTk2MWIwYTIyNDgxMTE4ZTQ2NTQ1M2I0MzBhNTNmNyJ9%22%7D,Form Submit,Chrome,dharanidharanss,Default,446,0
INBANL-PC0EAQF5,https://www.gartner.com/login/loginInitAction.do?method=initialize&TARGET=http%253A%252F%252Fwww.gartner.com%252Fdocument%252F3559631%253Fref%253DTypeAheadSearch%2526qid%253D31961b0a22481118e465453b430a53f7,Login Page,10/4/2017 13:02,2,https://www.gartner.com/document/3559631?ref=TypeAheadSearch&qid=31961b0a22481118e465453b430a53f7,Link,Chrome,dharanidharanss,Default,206,0
INBANL-PC0EAQF5,https://www.gartner.com/login/loginInitAction.do?method=initialize&TARGET=http%253A%252F%252Fwww.gartner.com%252Fdocument%252F3559631%253Fref%253DTypeAheadSearch%2526qid%253D31961b0a22481118e465453b430a53f7,Login Page,10/4/2017 12:57,2,https://www.gartner.com/document/3559631?ref=TypeAheadSearch&qid=31961b0a22481118e465453b430a53f7,Link,Chrome,dharanidharanss,Default,206,0
INBANL-PC0EAQF5,https://www.gartner.com/login/loginInitAction.do?method=initialize&TARGET=http%253A%252F%252Fwww.gartner.com%252Fdocument%252F3568117%253Fref%253DsolrAll%2526refval%253D178860607%2526qid%253D66a04e40c21e1982750b3786472813ac,Login Page,10/4/2017 13:02,2,https://www.gartner.com/document/3568117?ref=solrAll&refval=178860607&qid=66a04e40c21e1982750b3786472813ac,Link,Chrome,dharanidharanss,Default,223,0
INBANL-PC0EAQF5,https://www.gartner.com/login/loginInitAction.do?method=initialize&TARGET=http%253A%252F%252Fwww.gartner.com%252Fdocument%252F3568117%253Fref%253DsolrAll%2526refval%253D178860607%2526qid%253D66a04e40c21e1982750b3786472813ac,Login Page,10/4/2017 12:58,2,https://www.gartner.com/document/3568117?ref=solrAll&refval=178860607&qid=66a04e40c21e1982750b3786472813ac,Link,Chrome,dharanidharanss,Default,223,0
INBANL-PC0EAQF5,https://www.gartner.com/login/loginInitAction.do?method=initialize&TARGET=http%253A%252F%252Fwww.gartner.com%252Fdocument%252F3628517%253Fref%253DsolrAll%2526refval%253D181798985%2526qid%253D8ef20f2c0171ee5a70dd9f5058fe55bf,,10/9/2017 12:03,1,,,Internet Explorer 10/11 / Edge,dharanidharanss,,223,
INBANL-PC0EAQF5,https://www.gartner.com/login/loginInitAction.do?method=initialize&TARGET=http%253A%252F%252Fwww.gartner.com%252Fdocument%252F3628517%253Fref%253DsolrAll%2526refval%253D181798985%2526qid%253D8ef20f2c0171ee5a70dd9f5058fe55bf,,10/9/2017 12:03,46,,,Internet Explorer 10/11 / Edge,dharanidharanss,,223,
